AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.37,0.0,1.59,0.0,0.45,0.0,0.0,1.31,1.25,1.02,0.69,1.02,0.87,0.35,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
